Year,Month,Day,Pressure_Surface,Temp,Temp_MAX,Temp_MIN,Dew_Point,Wet_Bulb,Specific_Humidity,Relative_Humidity,Wind_Speed,Wind_Speed_Max,Wind_Speed_Min,Wind_Direction,Rainfall
2020,11,15,101.26,23.31,28.19,19.0,20.56,21.94,15.01,85.25,2.15,2.96,1.23,322.44,0
2020,11,16,101.21,23.6,28.5,19.43,20.52,22.06,14.95,83.94,1.56,2.7,0.23,298.56,0
2020,11,17,101.14,23.58,27.55,19.73,20.38,21.98,14.83,83.0,2.02,2.53,0.86,272.75,0
2020,11,18,101.21,23.73,27.23,19.07,18.83,21.27,13.49,75.44,1.42,2.45,0.07,257.88,0
2020,11,19,101.19,22.82,26.71,18.23,18.52,20.67,13.24,77.25,1.57,2.33,0.69,71.88,0
2020,11,20,101.14,23.21,27.94,18.61,19.83,21.52,14.34,82.12,1.7,2.73,0.76,102.75,0
2020,11,21,101.1,23.41,27.48,19.57,20.51,21.96,15.01,84.19,1.33,2.71,0.29,170.0,1
2020,11,22,101.4,21.17,25.27,16.36,17.31,19.24,12.33,79.81,2.97,3.94,2.0,332.12,1
2020,11,23,101.5,18.24,23.73,13.23,14.15,16.2,10.01,78.0,3.05,3.93,2.38,188.56,0
2020,11,24,101.41,19.3,24.94,13.32,15.23,17.26,10.68,78.62,1.73,2.78,0.95,327.38,0
2020,11,25,101.39,20.3,25.77,14.92,17.45,18.87,12.33,84.19,1.88,2.61,1.12,179.88,0
2020,11,26,101.42,20.79,25.61,16.57,18.44,19.62,13.12,87.0,1.96,2.75,1.3,192.25,0
2020,11,27,101.5,21.11,26.23,16.64,18.43,19.76,13.12,85.12,2.31,2.85,1.26,201.44,0
2020,11,28,101.51,20.89,26.26,16.66,18.95,19.92,13.55,88.62,2.52,3.1,1.91,340.94,0
2020,11,29,101.49,20.73,26.84,16.15,18.58,19.66,13.24,88.19,2.73,3.71,1.7,288.44,0
2020,11,30,101.45,20.35,26.53,14.95,17.49,18.92,12.39,84.62,2.17,3.37,0.25,259.62,0
2020,12,1,101.46,20.93,26.81,15.73,17.94,19.43,12.76,83.88,1.89,2.64,0.23,193.69,0
2020,12,2,101.29,21.02,26.03,16.61,17.57,19.3,12.45,81.75,1.51,2.52,0.67,263.5,0
2020,12,3,101.23,21.33,25.83,17.43,17.26,19.3,12.21,78.38,1.3,1.83,0.33,263.0,0
2020,12,4,101.2,20.62,25.33,16.4,16.51,18.57,11.66,78.25,1.54,2.01,0.73,266.12,0
2020,12,5,101.3,20.59,24.85,16.83,16.16,18.37,11.35,76.38,1.27,1.73,0.61,238.38,0
2020,12,6,101.45,20.79,25.11,15.98,16.7,18.74,11.72,78.19,1.23,1.91,0.69,217.5,0
2020,12,7,101.57,20.1,24.91,15.76,17.31,18.71,12.21,84.69,1.38,2.51,0.77,60.19,0
2020,12,8,101.52,19.58,24.34,15.62,17.55,18.57,12.39,87.81,1.89,2.55,0.86,166.31,0
2020,12,9,101.38,19.55,23.65,16.08,16.75,18.15,11.78,84.38,1.06,1.91,0.2,157.31,0
2020,12,10,101.3,19.47,23.65,16.05,16.62,18.05,11.72,84.12,1.16,1.97,0.59,146.0,0
2020,12,11,101.37,18.82,23.12,14.98,16.43,17.62,11.54,86.31,1.71,2.05,1.15,185.88,0
2020,12,12,101.28,18.52,22.87,15.26,15.95,17.24,11.23,85.56,1.66,2.34,0.72,225.38,0
2020,12,13,101.15,19.24,23.74,15.2,16.4,17.82,11.54,84.31,1.62,2.52,0.84,240.38,0
2020,12,14,101.29,19.16,23.94,15.02,16.54,17.85,11.66,85.19,2.16,3.48,1.35,214.44,0
2020,12,15,101.5,18.31,23.6,14.46,16.01,17.16,11.23,87.19,2.63,3.6,1.5,211.31,0
2020,12,16,101.55,18.65,23.76,14.93,15.92,17.29,11.17,84.94,2.66,3.2,2.12,252.75,0
2020,12,17,101.47,18.47,23.53,13.94,15.92,17.19,11.17,85.81,2.49,3.03,1.7,273.94,0
2020,12,18,101.54,16.93,22.22,13.05,13.87,15.4,9.77,83.0,2.72,3.44,2.05,219.38,0
2020,12,19,101.64,14.39,20.21,9.84,10.87,12.62,8.0,80.69,3.42,4.38,2.8,202.5,0
2020,12,20,101.61,14.15,20.62,8.15,11.13,12.65,8.18,83.06,2.73,3.3,1.98,330.31,0
2020,12,21,101.42,16.25,22.08,10.27,12.94,14.59,9.22,81.0,1.63,2.84,0.28,290.69,0
2020,12,22,101.35,17.74,22.73,13.15,13.58,15.66,9.58,77.94,0.81,1.99,0.11,249.44,0
2020,12,23,101.28,17.51,22.73,12.33,13.75,15.63,9.7,79.5,1.49,1.79,1.0,194.75,1
2020,12,24,101.25,18.05,23.14,12.78,14.26,16.16,10.07,79.62,1.34,1.95,1.0,186.62,0
2020,12,25,101.29,17.59,23.22,13.15,15.19,16.4,10.68,86.0,2.25,3.19,1.09,279.38,0
2020,12,26,101.38,16.51,22.52,11.44,13.42,14.97,9.52,82.88,2.97,3.75,1.91,254.38,0
2020,12,27,101.32,15.84,21.91,10.46,12.12,13.98,8.73,80.0,2.53,3.15,1.72,335.5,0
2020,12,28,101.28,16.33,22.19,11.05,12.59,14.46,9.03,79.69,2.13,2.98,1.22,289.19,0
2020,12,29,101.33,16.27,21.94,11.36,12.99,14.63,9.28,81.94,2.48,3.45,1.45,240.12,0
2020,12,30,101.42,16.26,22.77,11.04,12.78,14.52,9.16,81.19,2.66,3.23,1.55,252.56,0
2020,12,31,101.44,16.89,22.98,11.23,14.17,15.53,10.01,84.12,2.43,3.24,1.69,337.56,0
2021,1,1,101.46,17.09,23.2,11.48,14.03,15.56,9.89,82.81,2.27,3.23,1.51,329.25,0
2021,1,2,101.45,17.12,23.05,11.52,14.18,15.65,10.01,83.25,2.17,3.2,1.01,258.44,0
2021,1,3,101.31,17.71,23.55,12.19,14.36,16.03,10.13,81.56,1.91,2.93,1.11,274.0,0
2021,1,4,101.35,18.67,24.46,13.55,14.8,16.74,10.44,79.31,1.7,2.34,0.66,205.19,0
2021,1,5,101.36,18.9,24.62,13.72,15.57,17.23,10.93,82.0,1.99,2.56,1.31,246.56,0
2021,1,6,101.19,19.82,25.9,14.25,16.23,18.03,11.41,80.88,1.88,2.49,1.09,252.69,0
2021,1,7,101.09,21.47,26.93,15.96,16.38,18.92,11.54,74.12,1.47,2.02,0.7,164.19,0
2021,1,8,101.11,20.53,26.08,15.45,16.18,18.35,11.41,77.19,2.16,2.84,1.48,207.81,0
2021,1,9,101.11,19.81,24.76,15.02,15.65,17.73,10.99,78.0,1.82,2.48,0.99,193.0,0
2021,1,10,101.12,20.41,24.86,15.33,16.25,18.33,11.47,77.75,1.29,1.97,0.52,169.44,0
2021,1,11,101.24,21.15,25.79,16.79,17.48,19.32,12.39,80.38,1.33,2.62,0.5,165.62,0
2021,1,12,101.34,19.26,24.31,15.37,16.2,17.73,11.41,83.19,2.61,3.08,2.08,214.81,0
2021,1,13,101.4,17.22,22.92,13.17,13.07,15.15,9.28,78.06,2.68,3.43,1.99,160.56,0
2021,1,14,101.4,15.92,21.79,10.58,11.07,13.5,8.18,73.94,2.7,3.51,1.81,126.19,0
2021,1,15,101.25,15.72,21.15,10.98,10.47,13.09,7.81,72.12,2.34,3.32,1.55,208.0,1
2021,1,16,101.16,15.92,21.83,10.45,10.72,13.32,8.0,72.38,2.18,2.92,1.43,232.62,0
2021,1,17,101.42,16.0,21.62,10.95,11.97,13.98,8.67,78.19,2.52,3.13,1.7,201.88,0
2021,1,18,101.4,16.84,22.72,11.65,13.16,15.01,9.34,80.12,1.78,2.83,0.63,286.19,0
2021,1,19,101.26,17.31,22.1,12.77,13.03,15.17,9.28,76.88,1.54,2.66,0.25,190.38,0
2021,1,20,101.18,18.33,23.05,14.33,16.5,17.41,11.66,89.56,2.5,3.0,1.36,182.38,1
2021,1,21,101.22,18.51,23.98,13.75,12.9,15.71,9.34,73.0,2.34,3.21,1.04,223.88,0
2021,1,22,101.34,16.29,22.8,10.93,10.8,13.54,8.0,71.62,2.57,3.13,1.25,204.94,0
2021,1,23,101.28,16.59,21.69,11.42,10.31,13.45,7.75,67.81,1.5,2.77,0.16,230.62,0
2021,1,24,101.38,17.51,23.17,11.51,11.29,14.4,8.3,67.94,1.4,2.15,0.5,171.94,0
2021,1,25,101.47,16.65,23.01,11.01,12.31,14.48,8.85,77.31,2.71,3.36,0.88,225.81,0
2021,1,26,101.42,16.49,23.23,10.95,11.58,14.04,8.42,74.69,3.22,3.71,2.43,234.62,0
2021,1,27,101.47,15.66,22.7,10.02,10.17,12.92,7.63,71.88,3.37,4.11,2.45,310.75,0
2021,1,28,101.5,15.52,23.04,8.69,9.55,12.54,7.39,69.81,2.79,3.63,1.67,329.19,0
2021,1,29,101.44,16.43,23.94,9.37,10.55,13.49,7.87,70.94,2.95,3.46,2.2,331.44,0
2021,1,30,101.42,16.3,23.18,10.94,9.78,13.04,7.45,67.06,2.35,3.1,0.98,263.12,0
2021,1,31,101.62,14.36,21.38,8.32,6.42,10.39,5.92,61.94,2.84,3.3,1.94,214.94,0
2021,2,1,101.73,14.65,22.16,8.98,7.19,10.92,6.23,63.06,2.69,3.61,1.45,328.25,0
2021,2,2,101.64,14.88,22.87,8.55,7.62,11.26,6.47,64.25,3.42,4.33,2.38,322.94,0
2021,2,3,101.52,16.35,24.84,9.39,9.59,12.98,7.39,66.5,3.39,3.91,2.51,334.31,0
2021,2,4,101.46,18.09,26.19,10.57,11.3,14.69,8.3,66.94,2.64,3.7,1.43,243.38,0
2021,2,5,101.34,19.42,26.4,12.44,11.6,15.51,8.42,63.56,1.51,3.15,0.72,225.88,0
2021,2,6,101.25,19.83,26.56,14.12,12.06,15.94,8.73,62.5,1.84,4.02,0.47,237.12,0
2021,2,7,101.44,18.05,24.96,13.35,12.28,15.16,8.79,71.69,3.77,4.62,2.46,334.38,0
2021,2,8,101.42,17.96,25.77,11.87,10.92,14.44,8.06,65.88,3.72,5.05,2.79,334.56,0
2021,2,9,101.35,18.08,26.66,11.15,10.2,14.14,7.69,63.0,3.48,4.7,2.93,342.25,0
2021,2,10,101.21,19.43,26.87,12.98,9.69,14.56,7.45,55.12,2.18,2.8,1.78,211.56,0
2021,2,11,101.22,20.35,26.67,14.15,9.83,15.09,7.51,52.69,1.35,2.6,0.39,143.94,0
2021,2,12,101.29,20.53,26.9,15.62,10.51,15.51,7.87,53.56,1.53,2.4,0.48,187.5,0
2021,2,13,101.33,20.63,27.24,15.62,10.94,15.79,8.12,55.0,1.71,2.61,0.66,166.19,0
2021,2,14,101.27,21.36,27.25,15.45,10.55,15.95,7.87,51.81,1.25,2.17,0.33,250.69,0
2021,2,15,101.14,21.78,27.75,15.76,11.8,16.79,8.61,55.62,1.18,1.67,0.28,189.69,0
2021,2,16,101.16,21.57,28.24,15.19,11.99,16.78,8.73,57.31,1.79,2.26,0.39,165.69,0
2021,2,17,101.23,21.37,28.62,14.51,11.71,16.54,8.54,55.88,2.39,3.02,1.5,208.75,0
2021,2,18,101.39,23.29,30.48,15.59,13.08,18.19,9.28,55.44,1.91,3.22,0.26,169.0,0
2021,2,19,101.52,23.51,28.45,18.1,13.92,18.72,9.83,56.0,1.12,1.87,0.16,152.81,0
2021,2,20,101.56,22.01,26.51,18.6,13.86,17.94,9.77,61.06,1.98,2.25,1.2,284.19,0
2021,2,21,101.43,22.38,29.79,15.86,11.39,16.89,8.3,52.06,2.39,2.77,1.8,253.0,0
2021,2,22,101.31,22.01,29.39,14.96,10.51,16.26,7.87,50.25,2.81,3.81,2.14,283.56,0
2021,2,23,101.13,22.83,30.15,16.36,10.97,16.9,8.12,48.94,2.22,3.47,1.09,242.25,0
2021,2,24,100.96,23.84,30.33,17.46,12.35,18.1,8.91,49.94,1.41,2.05,0.82,164.19,0
2021,2,25,100.83,24.24,31.38,18.15,14.79,19.51,10.56,60.5,1.8,2.86,0.76,190.81,0
2021,2,26,100.65,24.18,32.65,17.01,15.44,19.8,11.17,65.88,2.6,4.13,0.65,196.56,0
2021,2,27,100.65,24.98,32.65,18.95,16.9,20.94,12.39,66.88,2.66,3.85,0.8,195.94,0
2021,2,28,100.78,25.3,33.57,18.78,17.11,21.21,12.45,67.0,3.27,5.21,1.24,210.56,0
2021,3,1,101.02,26.14,33.88,20.08,18.78,22.46,13.61,69.38,3.02,4.18,1.48,193.25,0
2021,3,2,101.1,26.02,33.07,20.4,16.94,21.48,12.21,63.44,1.9,3.03,0.44,180.94,0
2021,3,3,101.05,25.5,32.52,19.69,16.22,20.86,11.6,61.5,1.63,2.85,0.64,214.56,0
2021,3,4,101.07,24.78,32.12,16.89,11.19,17.99,8.48,48.31,2.27,3.63,0.09,172.0,0
2021,3,5,101.01,25.12,32.71,17.85,17.2,21.16,12.39,66.5,4.01,5.48,2.81,193.38,0
2021,3,6,100.97,26.3,33.21,21.23,20.26,23.29,14.83,73.31,3.46,5.2,1.42,175.44,0
2021,3,7,101.1,26.01,32.94,20.74,18.95,22.48,13.79,70.88,2.77,4.12,0.55,162.5,1
2021,3,8,101.21,25.98,32.28,20.87,19.83,22.9,14.4,72.62,2.65,4.38,1.45,168.88,1
2021,3,9,101.11,26.88,34.5,20.68,19.7,23.3,14.34,69.75,3.52,5.24,1.9,193.12,0
2021,3,10,101.14,27.04,33.88,21.99,19.57,23.3,14.16,67.19,3.12,5.41,1.91,195.25,1
2021,3,11,101.24,27.38,33.54,21.43,19.72,23.55,14.28,66.88,2.05,3.61,0.34,170.12,0
2021,3,12,101.33,28.32,34.4,21.63,19.43,23.87,13.98,62.25,1.55,2.57,0.44,163.69,0
2021,3,13,101.22,27.82,34.22,22.25,18.03,22.92,12.82,57.88,2.11,3.45,0.96,211.94,1
2021,3,14,101.05,26.84,33.66,21.23,16.29,21.57,11.54,56.0,2.76,3.71,2.12,270.06,0
2021,3,15,100.99,26.41,32.95,19.87,15.1,20.76,10.68,52.75,2.16,3.13,0.18,174.69,1
2021,3,16,100.94,27.44,34.4,21.16,13.18,20.3,9.46,44.62,2.07,2.67,0.94,194.44,0
2021,3,17,100.9,27.84,34.52,21.08,10.67,19.26,8.0,36.94,1.65,2.95,1.07,176.12,0
2021,3,18,100.88,28.55,35.28,22.38,10.31,19.43,7.81,33.5,1.17,1.95,0.23,208.94,0
2021,3,19,100.8,28.39,35.38,20.8,14.4,21.4,10.31,47.25,1.33,2.34,0.42,182.38,0
2021,3,20,100.64,27.94,34.26,22.83,14.85,21.4,10.62,48.06,1.77,2.99,0.52,206.69,0
2021,3,21,100.69,29.58,36.58,22.45,16.29,22.93,11.6,48.38,1.67,2.92,0.65,214.0,0
2021,3,22,100.91,30.76,37.65,25.35,15.57,23.16,11.05,42.88,1.64,2.36,0.45,175.25,0
2021,3,23,100.97,30.36,37.69,23.5,14.54,22.44,10.31,40.62,1.94,3.37,0.34,193.12,0
2021,3,24,100.82,30.6,37.17,23.21,16.07,23.33,11.47,45.25,2.88,5.12,0.32,233.0,0
2021,3,25,100.79,30.44,37.49,24.3,13.7,22.07,10.01,40.5,2.66,3.81,1.2,282.44,0
2021,3,26,100.82,29.4,36.69,23.05,11.53,20.46,8.54,36.31,2.09,3.23,1.05,213.44,0
2021,3,27,100.78,29.62,36.76,22.81,11.6,20.61,8.54,35.44,1.78,2.6,0.99,173.56,0
2021,3,28,100.66,28.9,35.79,22.52,13.63,21.27,9.83,41.5,1.89,3.7,0.97,158.38,0
2021,3,29,100.47,29.92,37.08,23.33,18.73,24.33,13.61,55.44,3.8,6.34,2.52,194.0,0
2021,3,30,100.03,30.46,38.1,24.53,20.67,25.57,15.56,61.81,4.52,6.45,2.16,184.62,1
2021,3,31,99.82,30.72,39.18,25.14,22.16,26.44,17.09,67.06,6.1,7.74,4.6,179.5,1
2021,4,1,100.12,30.0,37.59,24.88,21.58,25.8,16.6,67.62,4.8,7.54,2.52,175.5,1
2021,4,2,100.5,29.78,36.62,24.65,20.44,25.12,15.32,63.31,4.27,6.66,2.24,180.94,0
2021,4,3,100.66,30.04,37.37,23.15,18.58,24.31,13.73,56.81,2.01,3.52,0.45,165.62,0
2021,4,4,100.72,29.72,36.3,23.55,16.8,23.26,11.96,49.06,1.84,3.27,0.71,167.19,0
2021,4,5,100.88,29.99,36.44,23.41,16.29,23.14,11.66,47.38,1.9,3.42,0.45,288.62,1
2021,4,6,100.87,29.48,36.9,21.23,16.69,23.08,12.08,51.75,2.38,4.95,0.26,192.56,1
2021,4,7,100.9,30.02,37.26,23.51,19.12,24.57,13.98,57.81,4.06,6.59,2.97,184.31,0
2021,4,8,100.76,30.24,37.17,23.64,20.59,25.41,15.26,61.38,4.01,7.16,2.05,183.56,0
2021,4,9,100.77,30.42,37.28,24.2,19.89,25.15,14.65,58.38,2.7,5.18,1.16,204.94,0
2021,4,10,100.86,30.85,37.58,24.33,18.82,24.83,13.55,50.94,2.3,3.88,0.49,213.12,1
2021,4,11,100.96,31.9,38.64,25.06,19.55,25.73,14.22,51.75,2.76,5.07,1.06,202.56,0
2021,4,12,100.96,32.63,39.54,27.03,19.29,25.96,13.98,48.62,3.23,5.01,1.4,210.88,0
2021,4,13,100.84,32.7,39.94,26.45,16.87,24.78,12.02,41.88,3.49,6.45,2.23,210.25,0
2021,4,14,100.76,32.01,39.67,25.12,17.89,24.95,13.0,48.06,3.27,6.77,0.32,193.62,0
2021,4,15,100.67,30.07,35.28,25.63,20.18,25.12,14.95,59.38,3.84,5.79,2.88,171.12,0
2021,4,16,100.78,29.48,35.59,25.71,17.95,23.72,13.06,53.88,3.93,6.16,1.86,173.75,0
2021,4,17,100.91,28.94,35.37,23.61,19.85,24.4,14.53,62.25,2.73,4.73,1.2,148.69,1
2021,4,18,100.85,29.48,35.63,24.12,20.47,24.97,15.08,61.88,3.05,5.66,1.71,191.75,1
2021,4,19,100.59,30.9,38.05,24.62,19.4,25.15,14.22,55.12,4.44,7.08,3.09,195.12,0
2021,4,20,100.58,31.1,39.03,24.07,19.73,25.41,14.77,58.62,4.1,7.55,1.93,190.69,0
2021,4,21,100.73,31.62,37.8,25.6,21.76,26.69,16.36,59.81,3.56,4.62,2.24,173.44,0
2021,4,22,100.74,31.56,38.23,26.01,20.51,26.04,15.26,56.5,2.3,3.73,1.09,194.38,1
2021,4,23,100.69,31.23,37.65,25.84,18.66,24.95,13.61,50.44,2.55,3.27,1.52,200.81,0
2021,4,24,100.65,31.68,39.27,24.61,14.07,22.87,10.07,37.44,2.17,2.98,0.38,176.38,0
2021,4,25,100.6,31.78,39.8,24.33,17.58,24.69,12.63,47.19,2.26,2.83,1.24,192.25,0
2021,4,26,100.55,32.9,40.02,26.11,18.87,25.88,13.79,48.0,2.45,5.34,0.77,198.94,0
2021,4,27,100.62,32.73,39.08,27.33,20.55,26.64,15.26,52.19,3.55,5.88,2.65,182.0,0
2021,4,28,100.82,31.93,38.48,26.85,21.06,26.5,15.69,56.38,3.43,5.72,2.41,164.31,0
2021,4,29,100.83,31.03,35.16,27.33,20.73,25.88,15.38,56.62,1.37,2.74,0.04,188.12,1
2021,4,30,100.7,31.49,37.31,26.3,19.72,25.61,14.4,52.06,2.05,4.11,0.18,199.12,1
2021,5,1,100.74,32.01,38.38,26.39,20.17,26.08,14.83,52.81,3.1,5.32,1.36,187.88,0
2021,5,2,100.74,31.79,37.79,26.08,20.53,26.16,15.14,54.62,3.45,5.45,2.16,186.94,1
2021,5,3,100.7,28.46,31.26,26.23,22.74,25.6,17.27,71.88,2.63,4.3,0.88,153.0,1
2021,5,4,100.82,27.26,30.08,24.79,22.24,24.75,16.72,74.81,1.63,3.41,0.75,215.56,1
2021,5,5,100.85,26.81,29.8,24.1,20.9,23.85,15.38,71.0,1.76,2.45,1.06,48.88,1
2021,5,6,100.91,28.84,34.29,23.28,20.4,24.62,14.89,62.06,1.92,2.65,0.57,145.31,1
2021,5,7,100.99,29.73,34.73,25.2,22.37,26.05,16.85,66.75,2.48,3.56,1.51,180.75,1
2021,5,8,100.86,29.72,34.17,24.95,22.1,25.91,16.6,66.06,1.64,2.89,0.33,192.69,1
2021,5,9,100.7,30.59,35.6,25.3,21.19,25.89,15.69,59.25,1.39,2.83,0.57,205.94,1
2021,5,10,100.58,29.96,34.82,25.68,22.76,26.37,17.33,67.62,3.12,4.53,2.41,211.44,1
2021,5,11,100.56,29.2,33.01,25.5,23.27,26.24,17.88,72.19,1.94,3.6,0.04,181.25,1
2021,5,12,100.44,29.08,32.8,25.71,22.96,26.01,17.58,71.5,1.38,2.57,0.45,162.12,1
2021,5,13,100.41,29.18,33.8,25.37,23.44,26.31,18.07,73.06,3.09,4.59,1.87,181.38,1
2021,5,14,100.28,29.8,34.87,25.36,23.44,26.62,18.13,71.31,2.79,3.66,0.91,203.56,1
2021,5,15,100.4,31.48,37.99,25.98,23.76,27.62,18.49,67.62,3.85,5.6,2.29,193.56,1
2021,5,16,100.55,31.06,35.59,26.73,24.72,27.89,19.53,71.5,2.66,4.01,1.05,199.0,1
2021,5,17,100.52,32.15,37.15,27.3,25.11,28.62,20.02,69.06,2.86,4.54,1.48,209.19,1
2021,5,18,100.44,31.62,36.68,27.55,25.73,28.67,20.75,72.94,3.55,5.48,2.21,213.56,1
2021,5,19,100.4,30.65,33.96,27.62,26.02,28.33,21.18,77.75,3.43,4.7,1.95,211.12,1
2021,5,20,100.38,30.98,34.11,27.9,26.19,28.58,21.36,76.81,3.41,4.88,1.89,226.94,1
2021,5,21,100.34,30.94,35.39,27.77,25.2,28.07,20.2,73.62,3.89,6.01,2.18,213.44,1
2021,5,22,100.2,31.83,36.9,27.55,25.23,28.53,20.2,70.38,2.87,4.52,0.76,231.88,0
2021,5,23,100.14,32.17,36.01,28.89,25.1,28.63,20.02,67.25,1.45,2.55,0.07,142.62,0
2021,5,24,100.12,29.86,32.88,27.76,25.61,27.73,20.63,78.5,2.54,4.05,1.35,95.94,1
2021,5,25,99.92,29.57,33.34,26.89,25.16,27.37,20.14,78.12,4.9,7.56,0.22,121.31,1
2021,5,26,99.78,28.3,31.47,25.62,24.15,26.23,18.98,78.75,8.91,11.73,5.72,130.0,1
2021,5,27,100.13,29.48,32.98,26.5,25.04,27.26,19.96,78.06,8.8,11.16,5.45,149.81,1
2021,5,28,100.48,30.65,34.94,27.33,25.88,28.26,20.94,77.38,4.77,6.26,3.58,162.62,1
2021,5,29,100.47,30.64,35.16,26.45,25.44,28.04,20.39,75.94,3.19,4.62,2.24,186.06,1
2021,5,30,100.33,30.65,34.64,26.93,25.59,28.12,20.57,75.88,3.66,4.98,2.38,197.44,1
2021,5,31,100.18,28.63,30.58,27.4,26.73,27.68,22.09,89.56,5.23,6.71,3.72,182.44,1
2021,6,1,100.29,28.9,31.3,27.0,26.8,27.85,22.09,88.69,3.84,4.65,3.15,190.56,1
2021,6,2,100.42,28.37,30.25,26.87,26.37,27.37,21.55,89.12,3.02,3.56,2.2,193.75,1
2021,6,3,100.53,29.46,32.62,26.85,26.62,28.04,21.85,85.44,3.67,4.48,2.69,200.62,1
2021,6,4,100.51,29.51,32.42,27.27,26.67,28.08,21.91,85.31,3.47,4.6,2.52,203.0,1
2021,6,5,100.39,29.17,31.43,27.62,27.26,28.22,22.71,89.62,3.3,4.08,2.27,201.69,1
2021,6,6,100.33,29.31,31.99,27.44,27.3,28.3,22.83,89.25,3.7,4.19,3.06,191.81,1
2021,6,7,100.23,29.01,31.62,27.24,27.05,28.03,22.46,89.38,4.96,5.95,3.96,193.31,1
2021,6,8,100.13,28.12,29.23,27.16,26.92,27.52,22.34,93.12,4.12,5.25,3.38,193.69,1
2021,6,9,100.07,28.04,30.08,26.68,25.91,26.98,21.06,88.44,3.41,4.73,1.73,159.06,1
2021,6,10,99.94,28.12,30.58,26.11,25.32,26.72,20.32,85.19,1.9,3.71,1.19,163.75,1
2021,6,11,99.71,27.28,28.73,25.93,26.07,26.68,21.3,93.06,4.42,6.27,2.33,112.25,1
2021,6,12,99.77,27.92,29.83,26.32,26.5,27.21,21.85,92.0,4.64,6.59,2.75,129.12,1
2021,6,13,99.84,28.9,32.11,26.41,26.38,27.64,21.67,86.81,4.98,6.85,2.72,130.81,1
2021,6,14,99.67,29.1,32.0,27.24,26.82,27.96,22.28,87.94,5.91,7.7,4.7,164.0,1
2021,6,15,99.54,28.55,31.03,27.05,26.72,27.63,22.22,90.0,5.16,7.73,0.27,155.31,1
2021,6,16,99.72,28.12,30.1,26.2,26.17,27.15,21.42,89.44,4.98,6.61,3.01,167.56,1
2021,6,17,100.06,27.39,30.32,24.95,25.17,26.28,20.14,88.0,6.21,8.6,3.91,167.25,1
2021,6,18,100.19,27.51,30.72,24.73,25.37,26.44,20.32,88.56,3.91,6.38,1.22,150.44,1
2021,6,19,100.28,27.35,30.1,25.58,25.23,26.29,20.14,88.56,4.42,5.55,3.2,179.25,1
2021,6,20,100.22,27.16,28.87,25.76,25.45,26.3,20.45,90.5,4.94,7.06,2.4,196.81,1
2021,6,21,100.16,27.69,30.28,25.45,25.94,26.81,21.06,90.38,4.16,5.63,2.47,197.06,1
2021,6,22,100.24,27.76,30.57,25.16,25.48,26.62,20.45,87.81,4.44,6.46,2.89,164.38,1
2021,6,23,100.34,28.09,31.82,24.88,25.6,26.85,20.63,86.94,4.13,5.73,2.79,173.5,1
2021,6,24,100.21,28.48,32.01,25.56,26.2,27.34,21.36,88.0,4.49,6.09,2.53,173.75,1
2021,6,25,100.14,28.18,31.23,25.65,25.77,26.98,20.81,87.31,4.45,6.32,2.65,169.75,1
2021,6,26,100.28,28.46,31.8,26.0,26.29,27.37,21.48,88.44,4.58,5.8,3.44,169.19,1
2021,6,27,100.52,28.72,31.84,26.26,26.44,27.58,21.61,88.0,4.52,5.94,2.96,178.94,1
2021,6,28,100.47,28.45,31.01,26.43,26.48,27.47,21.67,89.38,4.7,5.84,2.99,202.94,1
2021,6,29,100.28,28.53,30.98,26.69,26.85,27.69,22.22,90.81,5.01,6.61,3.84,205.12,1
2021,6,30,100.08,28.98,31.53,27.17,27.17,28.08,22.71,90.19,4.88,6.5,2.91,207.88,1
2021,7,1,100.0,28.4,30.52,26.59,26.94,27.67,22.4,91.75,5.78,7.23,3.07,190.81,1
2021,7,2,100.15,27.69,29.99,26.08,25.91,26.8,21.06,90.12,6.23,7.08,5.12,186.62,1
2021,7,3,100.19,28.33,31.05,26.62,26.71,27.51,22.03,91.06,5.98,7.17,3.88,186.5,1
2021,7,4,100.26,29.01,32.65,26.26,26.3,27.65,21.48,86.0,3.35,5.52,0.7,206.44,1
2021,7,5,100.23,28.96,32.12,26.44,27.06,28.01,22.52,89.75,4.57,5.84,2.69,171.38,1
2021,7,6,100.09,29.05,31.77,27.15,27.09,28.07,22.58,89.5,3.6,4.95,2.13,202.31,1
2021,7,7,100.17,28.72,31.03,27.26,27.22,27.97,22.71,91.69,4.48,5.38,3.2,179.12,1
2021,7,8,100.2,28.61,31.47,26.48,26.75,27.68,22.09,89.94,4.2,6.05,2.3,159.12,1
2021,7,9,100.09,28.68,31.87,26.03,26.28,27.48,21.48,87.31,3.23,4.13,2.21,165.44,1
2021,7,10,100.12,28.7,31.66,26.2,26.26,27.48,21.48,87.12,2.41,2.77,1.96,150.62,1
2021,7,11,100.32,29.05,32.13,26.49,26.55,27.8,21.79,86.94,2.43,3.52,1.3,131.06,1
2021,7,12,100.45,29.01,32.8,26.58,25.83,27.42,20.87,83.81,2.2,3.59,0.47,147.88,1
2021,7,13,100.39,28.12,30.87,26.24,26.33,27.23,21.48,90.19,4.65,6.59,1.78,148.56,1
2021,7,14,100.45,28.51,31.51,26.24,26.05,27.28,21.12,87.06,3.95,5.34,2.5,171.69,1
2021,7,15,100.46,28.96,31.65,26.14,26.04,27.5,21.12,84.81,2.02,3.1,1.14,183.0,1
